,Label,Text
5534,0,Ok which your another number
1669,0,"Yes..but they said its IT.,"
1509,0,Sounds like something that someone testing me would sayy
109,0,I know! Grumpy old people. My mom was like you better not be lying. Then again I am always the one to play jokes...
4520,0,"Just got part Nottingham - 3 hrs 63miles. Good thing i love my man so much, but only doing 40mph. Hey ho"
2463,0,"Rose needs water, season needs change, poet needs imagination..My phone needs ur sms and i need ur lovely frndship forever...."
4684,0,Ok u can take me shopping when u get paid =D
2072,0,Good night my dear.. Sleepwell&amp;Take care
2406,0,I'm meeting Darren...
5037,1,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
1650,0,ITS A LAPTOP TAKE IT WITH YOU.
1047,0,"Do 1 thing! Change that sentence into: ""Because i want 2 concentrate in my educational career im leaving here.."""
4347,0,You still around? I could use a half-8th
2570,0,Ultimately tor motive tui achieve korli.
3429,0,Hi darlin did youPhone me? Im atHome if youwanna chat.
1432,0,"My painful personal thought- ""I always try to keep everybody happy all the time. But nobody recognises me when i am alone"""
5344,0,When you guys planning on coming over?
5239,0,"Jay wants to work out first, how's 4 sound?"
3393,0,What r u cooking me for dinner?
4182,0,"Ok da, i already planned. I wil pick you."
1397,0,Shall i start from hear.
3153,1,Hard LIVE 121 chat just 60p/min. Choose your girl and connect LIVE. Call 09094646899 now! Cheap Chat UK's biggest live service. VU BCM1896WC1N3XX
1738,0,I cant pick the phone right now. Pls send a message
3571,1,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
1075,0,Aight ill get on fb in a couple minutes
3813,0,Yep then is fine 7.30 or 8.30 for ice age.
4734,0,Good Morning my Dear Shijutta........... Have a great &amp; successful day.
308,0,Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.
742,0,Do well :)all will for little time. Thing of good times ahead:
5483,0,So li hai... Me bored now da lecturer repeating last weeks stuff waste time... 
3443,1,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
3033,0,Jokin only lar... :-) depends on which phone my father can get lor...
1025,0,Hasn't that been the pattern recently crap weekends?
4251,0,How much for an eighth?
2519,0,Joy's father is John. Then John is the NAME of Joy's father. Mandan
4993,0,I'm hungry buy smth home...
3827,0,"Goodmorning,my grandfather expired..so am on leave today."
2351,0,You will be in the place of that man
1084,0,Wat makes some people dearer is not just de happiness dat u feel when u meet them but de pain u feel when u miss dem!!!
1330,0,I dont know what to do to come out of this so only am ask questions like this dont mistake me.
233,0,"Sorry battery died, yeah I'm here"
3425,1,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL
2477,0,i dnt wnt to tlk wid u
1319,0,Ok...
5465,0,Shall I bring us a bottle of wine to keep us amused? Only joking! I‘ll bring one anyway
4651,0,"Finally it has happened..! Aftr decades..! BEER is now cheaper than PETROL! The goverment expects us to ""DRINK"". . . But don't ""DRIVE """
1244,0,No shoot me. I'm in the docs waiting room. :/
1421,0,No. She's currently in scotland for that.
4371,1,Do you want a new Video handset? 750 any time any network mins? UNLIMITED TEXT? Camcorder? Reply or Call now 08000930705 for del Sat AM
1617,0,"K, makes sense, btw carlos is being difficult so you guys are gonna smoke while I go pick up the second batch and get gas"
1002,1,Please call our customer service representative on FREEPHONE 0808 145 4742 between 9am-11pm as you have WON a guaranteed £1000 cash or £5000 prize!
44,0,Great! I hope you like your man well endowed. I am  &lt;#&gt;  inches...
1718,1,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
746,0,Dunno he jus say go lido. Same time 930.
5044,0,O ic lol. Should play 9 doors sometime yo
438,0,How long does applebees fucking take
1615,0,Me sef dey laugh you. Meanwhile how's my darling anjie!
4246,0,Is toshiba portege m100 gd?
4854,0,I'm fine. Hope you are also
3262,0,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...
811,0,S:)s.nervous  &lt;#&gt; :)
4155,0,Haf u eaten? Wat time u wan me 2 come?
4578,1,"Had your contract mobile 11 Mnths? Latest Motorola, Nokia etc. all FREE! Double Mins & Text on Orange tariffs. TEXT YES for callback, no to remove from records"
2770,1,Burger King - Wanna play footy at a top stadium? Get 2 Burger King before 1st Sept and go Large or Super with Coca-Cola and walk out a winner
149,0,K..i deleted my contact that why?
586,0,Tell them u have a headache and just want to use 1 hour of sick time.
5222,0,5 nights...We nt staying at port step liao...Too ex
437,0,"Ask g or iouri, I've told the story like ten times already"
5293,0,I donno its in your genes or something
12,1,"URGENT! You have won a 1 week FREE membership in our £100,000 Prize Jackpot! Txt the word: CLAIM to No: 81010 T&C www.dbuk.net LCCLTD POBOX 4403LDNW1A7RW18"
93,1,Please call our customer service representative on 0800 169 6031 between 10am-9pm as you have WON a guaranteed £1000 cash or £5000 prize!
5283,0,"Yeah, probably here for a while"
183,0,ok. I am a gentleman and will treat you with dignity and respect.
1485,0,"Sorry, I'll call later"
642,0," said kiss, kiss, i can't do the sound effects! He is a gorgeous man isn't he! Kind of person who needs a smile to brighten his day! "
4705,0,Yar but they say got some error.
2244,0,Boo I'm on my way to my moms. She's making tortilla soup. Yummmm
1071,0,"alright, I'll make sure the car is back tonight"
1220,0,"True. It is passable. And if you get a high score and apply for phd, you get 5years of salary. So it makes life easier."
2549,0,Honestly i've just made a lovely cup of tea and promptly dropped my keys in it and then burnt my fingers getting them out!
3752,0,"Haha... Sounds crazy, dunno can tahan anot..."
2228,0,Oh k.k..where did you take test?
1315,0,Got but got 2 colours lor. One colour is quite light n e other is darker lor. Actually i'm done she's styling my hair now.
5141,1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
4584,1,"For ur chance to win a £250 wkly shopping spree TXT: SHOP to 80878. T's&C's www.txt-2-shop.com custcare 08715705022, 1x150p/wk"
2826,1,"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate"
1498,0,I'm putting it on now. It should be ready for  &lt;TIME&gt; 
2642,1,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a £500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18"
1894,0,Good Morning plz call me sir
653,0,"Wait, do you know if wesleys in town? I bet she does hella drugs!"
429,0,7 at esplanade.. Do ü mind giving me a lift cos i got no car today..
4385,0,Thanks honey but still haven't heard anything I will leave it a bit longer so not 2 crowd him and will try later - great advice thanks hope cardiff is still there!
1168,0,Lol now I'm after that hot air balloon!
1702,0,Can come my room but cannot come my house cos my house still messy... Haha...
1183,0,"K give me a sec, breaking a  &lt;#&gt;  at cstore"
4526,0,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.
5451,0,Just sing HU. I think its also important to find someone female that know the place well preferably a citizen that is also smart to help you navigate through. Even things like choosing a phone plan require guidance. When in doubt ask especially girls.
915,0,"Call me da, i am waiting for your call."
1536,1,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
259,1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
63,0,"Sorry my roommates took forever, it ok if I come by now?"
5410,0,"Daddy, shu shu is looking 4 u... U wan me 2 tell him u're not in singapore or wat?"
2865,0,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother
4336,0,"Now u sound like manky scouse boy steve,like! I is travelling on da bus home.wot has u inmind 4 recreation dis eve?"
4909,0,"I'm in solihull, | do you want anything?"
3733,0,Gud mrng dear hav a nice day
2087,0,Dude how do you like the buff wind.
3378,0,Yup. Wun believe wat? U really neva c e msg i sent shuhui?
4003,0,Did you get any gift? This year i didnt get anything. So bad
1544,1,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow"
2886,0,Ü still attending da talks?
2819,0,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...
721,0,Oh is it? Send me the address
693,0,"My sister in law, hope you are having a great month. Just saying hey. Abiola"
1209,0,Also maaaan are you missing out
5230,0,"Nope, I'm still in the market"
4955,0,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...
287,0,Ok..
4024,0,Well. Balls. Time to make calls
3857,0,I'm ok. Will do my part tomorrow
5161,0,Lol no. I just need to cash in my nitros. Hurry come on before I crash out!
5453,0,Except theres a chick with huge boobs.
3317,0,I know girls always safe and selfish know i got it pa. Thank you. good night.
1755,0,How is your schedule next week? I am out of town this weekend.
2585,0,Hi happy birthday. Hi hi hi hi hi hi hi
561,0,Hi msg me:)i'm in office..
2458,0,K.k..how is your sister kids?
5109,0,Oh you got many responsibilities.
1543,0,Now press conference da:)
4581,0,Hi ....My engagement has been fixd on  &lt;#&gt; th of next month. I know its really shocking bt....hmm njan vilikkam....t ws al of a sudn;-(.
5380,0,Its sunny in california. The weather's just cool
1436,0,Dad went out oredi... 
969,0,Are you willing to go for aptitude class.
2615,0,"Sir, hope your day is going smoothly. i really hoped i wont have to bother you about this. I have some bills that i can't settle this month. I am out of all extra cash. I know this is a challenging time for you also but i have to let you know."
2951,0,Where are you ? You said you would be here when I woke ... :-(
2273,0,"Haha awesome, I've been to 4u a couple times. Who all's coming?"
2594,0,Tmr timin still da same wat cos i got lesson until 6...
210,0,Both :) i shoot big loads so get ready!
47,0,"Fair enough, anything going on?"
3163,0,I can't describe how lucky you are that I'm actually awake by noon
2153,0,Hi kindly give us back our documents which we submitted for loan from STAPATI
911,0,My love ! How come it took you so long to leave for Zaher's? I got your words on ym and was happy to see them but was sad you had left. I miss you
1743,0,EY! CALM DOWNON THEACUSATIONS.. ITXT U COS IWANA KNOW WOTU R DOIN AT THEW/END... HAVENTCN U IN AGES..RING ME IF UR UP4 NETHING SAT.LOVE J XXX.
1176,0,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?
2187,0,So is there anything specific I should be doing with regards to jaklin or what because idk what the fuck
4609,0,We live in the next  &lt;#&gt; mins
2263,0,It should take about  &lt;#&gt;  min
1115,0,No no:)this is kallis home ground.amla home town is durban:)
2834,1,"You've won tkts to the EURO2004 CUP FINAL or £800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm"
4051,0,Ok ok take care. I can understand.
4355,1,important information 4 orange user 0789xxxxxxx. today is your lucky day!2find out why log onto http://www.urawinner.com THERE'S A FANTASTIC SURPRISE AWAITING YOU!
1101,0,You busy or can I come by at some point and figure out what we're doing tomorrow
2879,1,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX"
1773,0,"Good afternoon sexy buns! How goes the job search ? I wake and you are my first thought as always, my love. I wish your fine and happy and know I adore you!"
2846,0,Will be out of class in a few hours. Sorry
1672,0,Glad to see your reply.
2646,0,"Sorry, I'll call later"
5388,0,NOT MUCH NO FIGHTS. IT WAS A GOOD NITE!!
354,0,Yo you guys ever figure out how much we need for alcohol? Jay and I are trying to figure out how much we can safely spend on weed
2589,0,My superior telling that friday is leave for all other department except ours:)so it will be leave for you:)any way call waheed fathima hr and conform it:)
1892,0,Probably earlier than that if the station's where I think it is
932,0,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go
4640,0,Of course. I guess god's just got me on hold right now.
2287,0,I have had two more letters from . I will copy them for you cos one has a message for you. Speak soon
5459,0,If you hear a loud scream in about &lt;#&gt; minutes its cause my Gyno will be shoving things up me that don't belong :/
2029,0,Kallis is ready for bat in 2nd innings
5089,0,What type of stuff do you sing?
1654,0,I was at bugis juz now wat... But now i'm walking home oredi... Ü so late then reply... I oso saw a top dat i like but din buy... Where r ü now? 
414,0,Bring home some Wendy =D
1393,0,"Thk shld b can... Ya, i wana go 4 lessons... Haha, can go for one whole stretch..."
4708,0,Wif my family booking tour package.
3214,0,What's ur pin?
4618,0,Good. do you think you could send me some pix? I would love to see your top and bottom...
3626,0,I want to tel u one thing u should not mistake me k THIS IS THE MESSAGE THAT YOU SENT:)
2124,1,+123 Congratulations - in this week's competition draw u have won the £1450 prize to claim just call 09050002311 b4280703. T&Cs/stop SMS 08718727868. Over 18 only 150ppm
2328,1,"URGENT! Your mobile number *************** WON a £2000 Bonus Caller prize on 10/06/03! This is the 2nd attempt to reach you! Call 09066368753 ASAP! Box 97N7QP, 150ppm"
3334,1,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P"
1844,0,Super da:)good replacement for murali
1223,0,Teach me apps da. When you come to college.
2445,0,"Yes but i dont care! I need you bad, princess!"
4129,0,I dont thnk its a wrong calling between us
252,0,"Wen ur lovable bcums angry wid u, dnt take it seriously.. Coz being angry is d most childish n true way of showing deep affection, care n luv!.. kettoda manda... Have nice day da."
3753,0,Why are u up so early?
654,0,Fine i miss you very much.
350,0,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month
5423,0,"Sorry, I'll call later"
3740,0,Did you stitch his trouser
2201,0,Haha... can... But i'm having dinner with my cousin...
4378,0,How much is torch in 9ja.
457,0,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY."
3434,0,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas..."
978,0,Dont hesitate. You know this is the second time she has had weakness like that. So keep i notebook of what she eat and did the day before or if anything changed the day before so that we can be sure its nothing
90,0,Yeah do! Don‘t stand to close tho- you‘ll catch something!
798,0,Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic
3340,0,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*
5120,1,PRIVATE! Your 2003 Account Statement for 078
3767,0,Yes.mum lookin strong:)
26,0,Lol your always so convincing.
952,0,Shb b ok lor... Thanx...
549,0,Wait  &lt;#&gt;  min..
3497,0,Happy birthday... May u find ur prince charming soon n dun work too hard...
1477,0,I'm watching lotr w my sis dis aft. So u wan 2 meet me 4 dinner at nite a not?
181,0,You lifted my hopes with the offer of money. I am in need. Especially when the end of the month approaches and it hurts my studying. Anyways have a gr8 weekend
1292,0,"Hey babe! I saw you came online for a second and then you disappeared, what happened ?"
263,0,MY NO. IN LUTON 0125698789 RING ME IF UR AROUND! H*
2835,0,U sick still can go shopping?
2321,0,This pain couldn't have come at a worse time.
2640,0,Why she wants to talk to me
4841,1,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S. I. M. points. Call 08715203652 Identifier Code: 42810 Expires 29/10/0
4459,0,Die... I accidentally deleted e msg i suppose 2 put in e sim archive. Haiz... I so sad...
2561,0,Are you still getting the goods.
3200,0,No de.am seeing in online shop so that i asked.
2654,0,Sorry da:)i was thought of calling you lot of times:)lil busy.i will call you at noon..
5149,0,Pls call me da. What happen.
4211,0,No da:)he is stupid da..always sending like this:)don believe any of those message.pandy is a mental:)
5054,0,Lmao you know me so well...
3128,0,Thats cool. i liked your photos. You are very sexy!
4796,0,Saw Guys and Dolls last night with Patrick Swayze it was great
3095,0,Have you emigrated or something? Ok maybe 5.30 was a bit hopeful...
4845,1,YOU HAVE WON! As a valued Vodafone customer our computer has picked YOU to win a £150 prize. To collect is easy. Just call 09061743386 
3632,0,Thank you princess! You are so sexy...
2742,1,I don't know u and u don't know me. Send CHAT to 86688 now and let's find each other! Only 150p/Msg rcvd. HG/Suite342/2Lands/Row/W1J6HL LDN. 18 years or over.
3711,0,ARE YOU IN TOWN? THIS IS V. IMPORTANT
5177,0,"Very strange.  and  are watching the 2nd one now but i'm in bed. Sweet dreams, miss u "
4591,0,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
1526,0,Pls pls find out from aunt nike.
4108,1,"HOT LIVE FANTASIES call now 08707500020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national rate call"
1988,0,No calls..messages..missed calls
2486,0,Lol that's different. I don't go trying to find every real life photo you ever took.
2518,0,"Sorry, I'll call later"
4250,0,Loosu go to hospital. De dont let it careless.
69,0,I plane to give on this month end.
4080,0,O i played smash bros  &lt;#&gt;  religiously.
3718,0,I'm gonna rip out my uterus.
676,0,"I dont knw pa, i just drink milk.."
5469,0,Ok lor.
5470,0,I thought slide is enough.
1890,0,I gotta collect da car at 6 lei.
2899,0,If you r @ home then come down within 5 min
203,0,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
3575,0,Yeah sure I'll leave in a min
2669,1,Wanna get laid 2nite? Want real Dogging locations sent direct to ur mobile? Join the UK's largest Dogging Network. Txt PARK to 69696 now! Nyt. ec2a. 3lp £1.50/msg
339,0,"Sorry, I'll call later"
4407,1,As one of our registered subscribers u can enter the draw 4 a 100 G.B. gift voucher by replying with ENTER. To unsubscribe text STOP
4092,0,"Hey doc pls I want to get nice t shirt for my hubby nice fiting ones my budget is  &lt;#&gt; k help pls I will load d card abi hw,keep me posted luv. 2 mj"
2121,0,"Argh my 3g is spotty, anyway the only thing I remember from the research we did was that province and sterling were the only problem-free places we looked at"
479,0,"K, can I pick up another 8th when you're done?"
387,0,Customer place i will call you.
1020,0,Don know..wait i will check it.
4343,0,Ha! I wouldn't say that I just didn't read anything into way u seemed. I don't like 2 be judgemental....i save that for fridays in the pub!
2133,1,Your B4U voucher w/c 27/03 is MARSMS. Log onto www.B4Utele.com for discount credit. To opt out reply stop. Customer care call 08717168528
3891,1,"Double Mins & 1000 txts on Orange tariffs. Latest Motorola, SonyEricsson & Nokia with Bluetooth FREE! Call MobileUpd8 on 08000839402 or call2optout/HF8"
1729,0,As per your request 'Maangalyam (Alaipayuthe)' has been set as your callertune for all Callers. Press *9 to copy your friends Callertune
3227,0,"Rose for red,red for blood,blood for heart,heart for u. But u for me.... Send tis to all ur friends.. Including me.. If u like me.. If u get back, 1-u r poor in relation! 2-u need some 1 to support 3-u r frnd 2 many 4-some1 luvs u 5+- some1 is praying god to marry u.:-) try it...."
1350,1,"FREE2DAY sexy St George's Day pic of Jordan!Txt PIC to 89080 dont miss out, then every wk a saucy celeb!4 more pics c PocketBabe.co.uk 0870241182716 £3/wk"
4004,0,somewhere out there beneath the pale moon light someone think in of u some where out there where dreams come true... goodnite &amp; sweet dreams
3082,0,Have a great trip to India. And bring the light to everyone not just with the project but with everyone that is lucky to see you smile. Bye. Abiola
5502,0,Apo all other are mokka players only
3094,0,staff.science.nus.edu.sg/~phyhcmk/teaching/pc1323
4951,0,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night
2603,0,So when you gonna get rimac access 
3758,1,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.
4878,0,The world's most happiest frnds never have the same characters... Dey just have the best understanding of their differences...
2100,1,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= ***** unsubscribe with STOP. no extra charge. help:08700469649. PO BOX420. IP4 5WE"
3995,0,I love to cuddle! I want to hold you in my strong arms right now...
2436,0,Oh ya ya. I remember da. .
221,0,Ok no prob. Take ur time.
5055,1,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56
677,0,Maybe?! Say hi to  and find out if  got his card. Great escape or wetherspoons? 
1144,0,And is there a way you can send shade's stuff to her. And she has been wonderful too.
1374,1,"Bears Pic Nick, and Tom, Pete and ... Dick. In fact, all types try gay chat with photo upload call 08718730666 (10p/min). 2 stop texts call 08712460324"
1599,0,Daddy will take good care of you :)
805,0,K I'll be there before 4.
61,0,Ha ha ha good joke. Girls are situation seekers.
1090,0,Goodmorning today i am late for  &lt;DECIMAL&gt; min.
3819,1,74355 XMAS iscoming & ur awarded either £500 CD gift vouchers & free entry 2 r £100 weekly draw txt MUSIC to 87066 TnC
4005,0,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant
3135,0,Ok going to sleep. Hope i can meet her.
1438,0,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
1652,0,I wan but too early lei... Me outside now wun b home so early... Neva mind then...
4295,1,Kit Strip - you have been billed 150p. Netcollex Ltd. PO Box 1013 IG11 OJA
4403,0,"Good FRIENDS CaRE for each Other.. CLoSE Friends UNDERSTaND each Other... and TRUE Friends STaY forever beyond words, beyond time. Gud ni8"
5140,0,Yeah I imagine he would be really gentle. Unlike the other docs who treat their patients like turkeys.
177,0,U still going to the mall?
4470,0,"Nothing, smsing u n xy lor. Sorry lor da guys neva c u in person but they sort of know u lor. So u wan 2 meet them xy ask me 2 bring u along 4 our next meeting."
2456,0,"Abeg, make profit. But its a start. Are you using it to get sponsors for the next event?"
5400,0,HARD BUT TRUE: How much you show &amp;  express your love to someone....that much it will hurt when they leave you or you get seperated...!鈥┾??〨ud evening...
4039,0,Hope you are not scared!
5446,0,I am back. Good journey! Let me know if you need any of the receipts. Shall i tell you like the pendent?
4081,0,"Sir, good morning. Hope you had a good weekend. I called to let you know that i was able to raise  &lt;#&gt;  from my dad. He however said he would make the rest available by mid feb. This amount is still quite short and i was hoping you would help. Do have a good day. Abiola"
5457,0,Arun can u transfr me d amt
4516,0,That was random saw my old roomate on campus. He graduated
2515,0,Ok ill send you with in  &lt;DECIMAL&gt;  ok.
733,0,Lol you won't feel bad when I use her money to take you out to a steak dinner =D
3217,1,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09066358361 from land line. Claim Y87. Valid 12hrs only
4709,0,"Did you say bold, then torch later. Or one torch and 2bold?"
2677,0,* Am on a train back from northampton so i'm afraid not!
527,1,"Today's Offer! Claim ur £150 worth of discount vouchers! Text YES to 85023 now! SavaMob, member offers mobile! T Cs 08717898035. £3.00 Sub. 16 . Unsub reply X"
3616,0,I enjoy watching and playing football and basketball. Anything outdoors. And you?
1874,1,You have WON a guaranteed £1000 cash or a £2000 prize.To claim yr prize call our customer service representative on
1593,0,Will it help if we propose going back again tomorrow
1425,0,Yes.. now only saw your message..
4837,0,Yay can't wait to party together!
803,1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
4950,0,I am in bus on the way to calicut
1097,1,Dear Subscriber ur draw 4 £100 gift voucher will b entered on receipt of a correct ans. When was Elvis Presleys Birthday? TXT answer to 80062
2107,0,Thank you. I like you as well...
2473,1,"Final Chance! Claim ur £150 worth of discount vouchers today! Text YES to 85023 now! SavaMob, member offers mobile! T Cs SavaMob POBOX84, M263UZ. £3.00 Subs 16"
4350,0,Ü bot notes oredi... Cos i juz rem i got...
1129,1,Ur HMV Quiz cash-balance is currently £500 - to maximize ur cash-in now send HMV1 to 86688 only 150p/msg
219,0,I have to take exam with march 3
4608,0,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!
582,0,Ok anyway no need to change with what you said
2750,0,You said not now. No problem. When you can. Let me know.
43,0,WHO ARE YOU SEEING?
1175,0,Yay! You better not have told that to 5 other girls either.
5420,0,I dont know oh. Hopefully this month.
3901,0,Okie
4886,0,Poor girl can't go one day lmao
718,0,Book which lesson? then you msg me... I will call up after work or sth... I'm going to get specs. My membership is PX3748
4010,0,Ha... Then we must walk to everywhere... Cannot take tram. My cousin said can walk to vic market from our hotel 
670,0,Did u receive my msg?
3400,0,"Yeah we wouldn't leave for an hour at least, how's 4 sound?"
3211,0,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
1514,0,Hows the champ just leaving glasgow!
2944,0,No message..no responce..what happend?
95,1,"Your free ringtone is waiting to be collected. Simply text the password ""MIX"" to 85069 to verify. Get Usher and Britney. FML, PO Box 5249, MK17 92H. 450Ppw 16"
1770,0,Ha... Both of us doing e same thing. But i got tv 2 watch. U can thk of where 2 go tonight or u already haf smth in mind...
842,0,"Pls send me a comprehensive mail about who i'm paying, when and how much."
1321,0,"Just sent again. Do you scream and moan in bed, princess?"
4666,0,Ok set let u noe e details later...
4629,1,Todays Voda numbers ending with 7634 are selected to receive a £350 reward. If you have a match please call 08712300220 quoting claim code 7684 standard rates apply.
2481,1,"Urgent! call 09066612661 from landline. Your complementary 4* Tenerife Holiday or £10,000 cash await collection SAE T&Cs PO Box 3 WA14 2PX 150ppm 18+ Sender: Hol Offer"
1962,0,LOL that would be awesome payback.
2963,0,NONE!NOWHERE IKNO DOESDISCOUNT!SHITINNIT
2348,0,But i dint slept in afternoon.
322,0,Hey... Why dont we just go watch x men and have lunch... Haha 
4008,0,I'm reaching home in 5 min.
4905,0,"no, i *didn't* mean to post it. I wrote it, and like so many other times i've ritten stuff to you, i let it sit there. it WAS what i was feeling at the time. I was angry. Before i left, i hit send, then stop. It wasn't there. I checked on my phone when i got to my car. It wasn't there. You said you didn't sleep, you were bored. So why wouldn't THAT be the time to clean, fold laundry, etc.? At least make the bed?"
5063,0,Havent stuck at orchard in my dad's car. Going 4 dinner now. U leh? So r they free tonight?
334,0,Any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. Not cool at all. Please do not contact me again or I will report you to your supervisor.
2873,0,See you there! 
3537,0,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
833,1,"Dear Voucher Holder, To claim this weeks offer, at you PC please go to http://www.e-tlp.co.uk/expressoffer Ts&Cs apply. To stop texts, txt STOP to 80062"
3080,0,*deep sigh* ... I miss you :-( ... I am really surprised you haven't gone to the net cafe yet to get to me ... Don't you miss me?
4810,0,"Don't worry though, I understand how important it is that I be put in my place with a poorly thought out punishment in the face of the worst thing that has ever happened to me. Brb gonna go kill myself"
3529,1,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE"
2465,0,They will pick up and drop in car.so no problem..
3880,0,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up
731,1,Email AlertFrom: Jeri StewartSize: 2KBSubject: Low-cost prescripiton drvgsTo listen to email call 123
291,0,Hey you told your name to gautham ah?
184,0,"He will, you guys close?"
2377,0,I'm on my way home. Went to change batt 4 my watch then go shop a bit lor.
2641,0,Pandy joined 4w technologies today.he got job..
1407,1,"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU"
533,0,Gudnite....tc...practice going on
3904,0,Waiting in e car 4 my mum lor. U leh? Reach home already?
3858,0,"No! But we found a diff farm shop to buy some cheese. On way back now, can i call in?"
1595,0,Never blame a day in ur life. Good days give u happiness. Bad days give u experience. Both are essential in life! All are Gods blessings! good morning.:
